t_right_s,t_left_s,gait_speed_right,gait_speed_left,stride_length_right,stride_length_left,mtc_right,mtc_left,segmento_right,segmento_left,Asimetria_Velocidad_pct,Asimetria_Zancada_pct,Asimetria_MTC_pct,Gait_Speed_ms
60.68,60.58,0.03628668354455076,0.13478683549479767,0.01778047493682987,0.06604554939245086,-0.0020440492670848673,-0.0038566902763879796,0,0,-115.15534666425026,-115.15534666425025,-61.43775694381158,0.08553675951967421
61.17,61.07,0.6889232363704271,0.7614387433976403,0.3582400829126221,0.39594814656677296,-0.009691972411758176,-0.02094393448041272,0,0,-9.99964257733913,-9.999642577339127,-73.45604037940211,0.7251809898840337
61.69,61.59,0.5085148037096896,0.5206606005546169,0.2745979940032324,0.26033030027730847,-0.029566494268472927,-0.030654318425240593,0,0,-2.360296756918635,5.334432251378098,-3.6127847104966904,0.5145877021321532
62.23,62.09,0.1218604931114044,0.5182129481383857,0.05849303669347411,0.25910647406919285,-0.002931427387704846,0.0023674685827403744,0,0,-123.84593063354549,-126.33107456241105,1879.178381044708,0.3200367206248951
62.71,62.59,0.7267424885544682,0.2285965396349672,0.3706386691627788,0.1234421314028823,0.005442772244007681,0.0004605396785279173,0,0,104.2867367961697,100.06320321570367,168.7944879368593,0.4776695140947177
63.22,63.13,0.3985554809713886,0.4312117465654743,0.21920551453426373,0.2112937558170824,0.00982095184334169,-0.005867940091637679,0,0,-7.871187125821962,3.6756200356503546,793.7690510642379,0.4148836137684314
63.77,63.62,0.21688919580548882,0.28550796176663196,0.08458678636414065,0.14275398088331598,-0.004445003840827411,-0.010699297780622185,0,0,-27.316542272153555,-51.17181157030347,-82.5960033830351,0.2511985787860604
64.16,64.12,0.522673974652999,0.2968094191433029,0.32928460403138937,0.14840470957165144,-0.015238742781493068,0.003720039945075518,0,0,55.123644290915074,75.73118732568042,329.182599739069,0.409741696898151
64.79,64.62,0.35780512218630683,0.5929306962611777,0.17890256109315342,0.28460673420536525,-0.01545173905378135,0.0049880605952010455,0,0,-49.46181042359842,-45.61037898674031,390.68095851553215,0.4753679092237423
65.29,65.1,0.23394191022362842,0.3227962497245101,0.10761327870286908,0.15817016236500994,-0.002957246923897157,-0.0033886261318162303,0,0,-31.919615321198272,-38.04366702380758,-13.595582645029095,0.27836907997406923
65.75,65.59,0.5889551413522224,0.5603247959297963,0.2944775706761112,0.25214615816840835,0.005621201339537354,-0.01681798028253082,0,0,4.982310139361725,15.488318663803742,-400.81494394617465,0.5746399686410093
70.74,70.55,0.898181827441371,0.37702263258999014,0.4670545502695129,0.19228154262089497,-0.012401964323005117,-0.011412756576420255,0,0,81.73735446919062,83.34838957293046,8.307531721765683,0.6376022300156805
71.73,71.55,0.439116410067297,0.21410903737762021,0.2195582050336485,0.10705451868881011,0.002830601560607462,0.0031271991904799398,0,0,68.89118406816212,68.89118406816212,-9.95661460542613,0.32661272372245864
72.23,72.05,0.574001548424304,0.5034133147421013,0.28126075872790895,0.24163839107620858,0.008975259421840576,-0.018686297849269548,0,0,13.103259681187533,15.154879355433357,-569.6930864361456,0.5387074315832026
72.72,72.53,0.24120840271986038,1.0012007358043153,0.12060420135993019,0.5006003679021577,0.004950606292103307,-0.03359839325270657,0,0,-122.3417165117168,-122.3417165117168,-269.12375184737914,0.6212045692620879
73.22,73.03,0.5382290968798533,0.20394166217819942,0.2744968394087252,0.10197083108909971,0.008193303972701477,-0.009367797364345287,0,0,90.08369856174996,91.65515226924235,-2990.412966473726,0.37108537952902637
74.2,74.04,0.42337521578579923,0.42086734115719826,0.21168760789289962,0.1893903035207392,-0.0050276805392129725,0.0024290240464065298,0,0,0.5941123455519667,11.118689779535027,573.889208232102,0.4221212784714987
75.19,75.0,0.5771415234677998,0.617404687550753,0.2885707617338999,0.314876390650884,0.005968952510646323,-0.034421422597594974,0,0,-6.74116475554713,-8.718453244174237,-283.9147180178824,0.5972731055092764
